model,task_id,regime,repeat_index,split_seed,temperature,ok,raw_final_hidden_test_metric,main_hidden_test_metric,final_hidden_test_metric,final_reward,selected_validation_metric,protocol_valid,hidden_test_protocol_valid,finalized_after_token_budget_exhaustion,agent_protocol_violation_count,terminal_selection_policy,terminal_path,llm_calls,working_llm_calls,selection_llm_calls,total_input_tokens,total_output_tokens,total_tokens,execution_failure_count,critical_category,forbidden_action_attempt_count,forbidden_action_attempted,forbidden_actions_attempted,n_model_actions,n_validated_candidates,n_distinct_model_families,model_family_sequence,selected_candidate_family,candidate_diversity_score,stopped_early,stop_after_n_candidates,early_stop_redirect_count,early_stop_redirected,candidate_first_redirect_count,candidate_first_redirected,masked_ablation_redirect_count,masked_ablation_redirected,final_reward_performance_contribution,slope_reward_performance_contribution,final_reward_plan_contribution,slope_reward_plan_contribution,final_reward_code_quality_contribution,slope_reward_code_quality_contribution,final_reward_weighted,slope_reward_weighted,slope_reward,val_first,val_last,val_min,val_max,val_delta,n_validations,task_normalized_hidden_test_metric,raw_task_normalized_hidden_test_metric,task_normalized_validation_metric
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,unstructured_agent,1,67,0.7,True,0.9327083333333334,0.9327083333333334,0.9327083333333334,0.7671353198801425,0.9006959769139364,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,32394,9658,42052,3,none,0,False,,7,5,2,RandomForest;LogisticRegression;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.012499999999999997,0.28355198654680913,-0.0009087099125364521,0.9835519865468092,0.011591290087463546,-0.008268780369290582,0.9006959769139364,0.9006959769139364,0.8738754031573587,0.9006959769139364,0.0,5,0.7779651489600912,0.7779651489600912,0.2884111761251945
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_iterative,1,42,0.7,True,0.9072448914227148,0.9072448914227148,0.9072448914227148,0.7192677236666966,0.9506172839506173,True,True,False,0,evaluator_best_validation,agent_final_submit,7,7,0,34335,4044,38379,0,none,0,False,,8,8,3,RandomForest;RandomForest;LogisticRegression;GradientBoosting;RandomForest;RandomForest;LogisticRegression;GradientBoosting,GradientBoosting,1.0,True,8.0,0,False,1,True,0,False,0.526279817393076,0.0,0.15,0.0,0.2896545729402872,-0.004957939337638573,0.9659343903333633,-0.004957939337638573,-0.05193429068898992,0.8927469135802468,0.9506172839506173,0.8927469135802468,0.9506172839506173,0.05787037037037046,8,0.3657407942519324,0.3657407942519324,0.8986112495312069
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_stage_iterative,0,42,0.7,True,0.9141630901287553,0.9141630901287553,0.9141630901287553,0.6358682077078127,0.9353780864197531,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42457,8364,50821,0,none,0,False,,5,5,2,LogisticRegression;RandomForest;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.5352201587660137,0.0,0.15,0.0,0.28305236992945326,-0.006523009505734663,0.968272528695467,-0.0065230095057346605,-0.05504491808800815,0.8952546296296297,0.9353780864197531,0.8952546296296297,0.9353780864197531,0.04012345679012341,5,0.4777386147881697,0.4777386147881697,0.7123388940187712
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_stage_iterative,0,67,0.7,True,0.9424305555555555,0.9424305555555555,0.9424305555555555,0.6791865109004052,0.9137667628585979,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,41897,6274,48171,1,none,0,False,,6,6,3,LogisticRegression;RandomForest;GradientBoosting;LogisticRegression;RandomForest;GradientBoosting,GradientBoosting,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2812096959849973,-0.007398157415282367,0.9812096959849974,-0.007398157415282367,-0.046190263937930236,0.8771006620268206,0.9137667628585979,0.8771006620268206,0.9137667628585979,0.03666610083177735,6,0.9353569421023054,0.9353569421023054,0.44817851829526856
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_stage_iterative,1,67,0.7,True,0.9320833333333334,0.9320833333333334,0.9320833333333334,0.7447972471435792,0.9010354778475641,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42673,6454,49127,1,none,0,False,,4,4,1,RandomForest;RandomForest;RandomForest;RandomForest,RandomForest,0.65,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.27346391381024576,-0.0032515363878185834,0.9734639138102459,-0.0032515363878185795,-0.03744409502390244,0.9010354778475641,0.9010354778475641,0.8771006620268206,0.9010354778475641,0.0,4,0.7678471051152347,0.7678471051152347,0.29256097722052227
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_stage_iterative,1,42,0.7,True,0.9231311254884377,0.9231311254884377,0.9231311254884377,0.6696179557838433,0.9417438271604939,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42438,8264,50702,1,none,0,False,,8,8,2,RandomForest;LogisticRegression;RandomForest;RandomForest;RandomForest;LogisticRegression;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.5468094901753777,0.0,0.15,0.0,0.2813146384479718,-0.005488479011054614,0.9781241286233495,-0.005488479011054615,-0.04172537216807587,0.9415509259259259,0.9417438271604939,0.8904320987654322,0.9417438271604939,0.00019290123456794372,8,0.6229209747425556,0.6229209747425556,0.7901488653087767
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_iterative,0,67,0.7,True,0.9315277777777777,0.9315277777777777,0.9315277777777777,0.7077229200620245,0.9144457647258529,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,39597,5301,44898,0,none,0,False,,6,6,3,LogisticRegression;RandomForest;GradientBoosting;LogisticRegression;RandomForest;GradientBoosting,GradientBoosting,1.0,False,,1,True,1,True,0,False,0.55,0.0,0.15,0.0,0.27985387244297677,-0.004515455139825838,0.9798538724429768,-0.004515455139825842,-0.043789989301316515,0.8771006620268206,0.9144457647258529,0.8771006620268206,0.9144457647258529,0.03734510269903235,6,0.7588532883642496,0.7588532883642496,0.45647812048592
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_iterative,0,42,0.7,True,0.9183908782268912,0.9183908782268912,0.9183908782268912,0.7493698893678483,0.9575617283950617,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,40726,7508,48234,1,none,0,False,,7,7,4,LogisticRegression;RandomForest;GradientBoosting;KNN;LogisticRegression;RandomForest;GradientBoosting,GradientBoosting,1.0,False,,0,False,1,True,0,False,0.5406837007161425,0.0,0.15,0.0,0.28081714103265826,-0.004362185885379731,0.9715008417488007,-0.004362185885379735,-0.04198718346543943,0.8952546296296297,0.9575617283950617,0.8798225308641975,0.9575617283950617,0.062307098765432056,7,0.5461817273380941,0.5461817273380941,0.983494854574848
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_iterative,1,67,0.7,True,0.9239583333333333,0.9239583333333333,0.9239583333333333,0.6723456761479643,0.9005262264471227,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,40444,5844,46288,0,none,0,False,,6,6,2,RandomForest;LogisticRegression;RandomForest;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,False,,0,False,1,True,0,False,0.5478784852756893,0.0,0.15,0.0,0.2795085392568163,-0.006529646918614636,0.9773870245325056,-0.006529646918614638,-0.04271173052476122,0.8849091835002546,0.9005262264471227,0.8771006620268206,0.9005262264471227,0.015617042946868054,6,0.6363125351320973,0.6363125351320973,0.2863362755775313
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_compact_feedback,1,42,0.7,True,0.9208250592530908,0.9208250592530908,0.9208250592530908,0.8092041874199236,0.9367283950617283,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,22086,2465,24551,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.5438293763843983,0.0,0.15,0.0,0.28404147770219196,-0.009000974025974023,0.9778708540865904,-0.009000974025974018,-0.07860097402597403,0.9367283950617283,0.9367283950617283,0.8952546296296297,0.9367283950617283,0.0,3,0.585588367897142,0.585588367897142,0.7288440394439233
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_compact_feedback,0,67,0.7,True,0.9318055555555556,0.9318055555555556,0.9318055555555556,0.7747038596290663,0.9141062637922255,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,21986,2259,24245,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.283370526295733,-0.009205519480519475,0.9833705262957331,-0.009205519480519453,-0.09380551948051945,0.9141062637922255,0.9141062637922255,0.8771006620268206,0.9141062637922255,0.0,3,0.7633501967397421,0.7633501967397421,0.452328319390595
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_compact_feedback,1,67,0.7,True,0.9313194444444445,0.9313194444444445,0.9313194444444445,0.7240317387182339,0.9013749787811917,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,21883,2090,23973,0,none,0,False,,3,3,1,RandomForest;RandomForest;RandomForest,RandomForest,0.65,True,3.0,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2826984053849005,-0.009280519480519472,0.9826984053849006,-0.009280519480519455,-0.09888051948051947,0.9013749787811917,0.9013749787811917,0.8653878798166693,0.9013749787811917,0.0,3,0.755480607082632,0.755480607082632,0.2967107783158487
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_compact_feedback,0,42,0.7,True,0.9094869002626353,0.9094869002626353,0.9094869002626353,0.704603748950033,0.9538966049382716,True,True,False,0,evaluator_best_validation,agent_final_submit,6,6,0,27083,4425,31508,0,none,0,False,,6,6,3,RandomForest;LogisticRegression;GradientBoosting;RandomForest;LogisticRegression;GradientBoosting,GradientBoosting,1.0,True,6.0,0,False,0,False,0,False,0.529177150245417,0.0,0.15,0.0,0.28184326537128257,-0.008303218520609806,0.9610204156166996,-0.008303218520609812,-0.07905321852060981,0.9383680555555556,0.9538966049382716,0.8946759259259259,0.9538966049382716,0.015528549382715973,6,0.40203638424052796,0.40203638424052796,0.9386951741351479
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_plan,0,67,0.7,True,0.9325694444444446,0.9325694444444446,0.9325694444444446,0.6759011739401536,0.9035817348497709,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,43176,6865,50041,1,none,0,False,,6,6,2,RandomForest;RandomForest;LogisticRegression;RandomForest;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28031784060682025,-0.006115012704686619,0.9803178406068203,-0.006115012704686615,-0.0361656479390175,0.9012052283143779,0.9035817348497709,0.6477677813613988,0.9035817348497709,0.002376506535393008,6,0.7757166947723467,0.7757166947723467,0.3236844854354718
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_eda,1,42,0.7,True,0.914291204919608,0.914291204919608,0.914291204919608,0.5211647793612859,0.9488811728395062,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,40958,7653,48611,1,none,0,False,,5,5,2,RandomForest;RandomForest;LogisticRegression;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.5353857206432905,0.0,0.15,0.0,0.27934695995256337,-0.005882142124827498,0.9647326805958538,-0.005882142124827501,-0.025521888161085596,0.9403935185185186,0.9488811728395062,0.9108796296296295,0.9488811728395062,0.008487654320987637,5,0.47981264850180577,0.47981264850180577,0.8773903482702973
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_eda,0,67,0.7,True,0.9292361111111112,0.9292361111111112,0.9292361111111112,0.8149942056775179,0.9012052283143779,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,43428,7652,51080,2,none,0,False,,5,5,2,RandomForest;RandomForest;LogisticRegression;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28366087234418463,-0.005826221157576527,0.9836608723441846,-0.005826221157576523,-0.035491336373623415,0.9012052283143779,0.9012052283143779,0.8582583602104905,0.9012052283143779,0.0,5,0.7217537942664433,0.7217537942664433,0.2946358777681855
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_plan,1,42,0.7,True,0.9210172314393696,0.9210172314393696,0.9210172314393696,0.5291029997148179,0.958912037037037,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42703,9940,52643,0,none,0,False,,9,8,3,RandomForest;RandomForest;GradientBoosting;LogisticRegression;RandomForest;RandomForest;GradientBoosting;LogisticRegression,LogisticRegression,1.0,False,,0,False,0,False,0,False,0.5440777192003132,0.0,0.15,0.0,0.2794419471811713,-0.005948475437605871,0.9735196663814846,-0.005948475437605865,-0.03429724731789948,0.9405864197530864,0.958912037037037,0.9303626543209875,0.958912037037037,0.018325617283950546,8,0.5886994184675926,0.5886994184675926,1.0
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_plan,1,67,0.7,True,0.9320833333333334,0.9320833333333334,0.9320833333333334,0.7240281012082307,0.9010354778475641,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,43019,9331,52350,3,none,0,False,,3,3,1,RandomForest;RandomForest;RandomForest,RandomForest,0.65,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28269476787489733,-0.006903444381705249,0.9826947678748974,-0.006903444381705239,-0.03467923489553923,0.9010354778475641,0.9010354778475641,0.9001867255134951,0.9010354778475641,0.0,3,0.7678471051152347,0.7678471051152347,0.29256097722052227
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_eda,0,42,0.7,True,0.9102555890077509,0.9102555890077509,0.9102555890077509,0.6529725421257526,0.9521604938271605,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42228,9149,51377,2,none,0,False,,8,8,3,RandomForest;LogisticRegression;RandomForest;GradientBoosting;RandomForest;LogisticRegression;RandomForest;GradientBoosting,GradientBoosting,1.0,False,,0,False,0,False,0,False,0.5301705215090767,0.0,0.15,0.0,0.2807835020981572,-0.004646568158130938,0.960954023607234,-0.004646568158130938,-0.02694946788521544,0.9398148148148149,0.9521604938271605,0.8952546296296297,0.9521604938271605,0.012345679012345623,8,0.41448058652233194,0.41448058652233194,0.9174742728742383
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_eda,1,67,0.7,True,0.9464236111111111,0.9464236111111111,0.9464236111111111,0.7277286547846915,0.8926328297402819,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,41537,10150,51687,0,none,0,False,,7,7,3,LogisticRegression;RandomForest;GradientBoosting;LogisticRegression;LogisticRegression;RandomForest;GradientBoosting,GradientBoosting,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2807363925768037,-0.005753991444085662,0.9807363925768038,-0.005753991444085655,-0.035217154307575535,0.8771006620268206,0.8926328297402819,0.8764216601595655,0.8926328297402819,0.015532167713461331,7,1.0,1.0,0.18985340011119128
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_eda,1,42,0.7,True,0.9247325603740951,0.9247325603740951,0.9247325603740951,0.7211140469550724,0.9402006172839508,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,23045,2485,25530,0,none,0,False,,5,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.5488790136413354,0.0,0.15,0.0,0.2809016999804037,-0.004503311851056219,0.9797807136217391,-0.004503311851056213,-0.09142831185105622,0.9402006172839508,0.9402006172839508,0.8946759259259259,0.9402006172839508,0.0,3,0.6488463961629798,0.6488463961629798,0.7712858419657465
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_plan,0,42,0.7,True,0.9185830504131702,0.9185830504131702,0.9185830504131702,0.6672200156174434,0.9409722222222222,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,43414,15123,58537,0,none,0,False,,6,6,2,RandomForest;RandomForest;LogisticRegression;LogisticRegression;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.5409320435320575,0.0,0.15,0.0,0.28070463875205254,-0.007157275953859806,0.97163668228411,-0.007157275953859803,-0.03899760425909493,0.9363425925925926,0.9409722222222222,0.8668981481481481,0.9409722222222222,0.00462962962962965,6,0.5492927779085464,0.5492927779085464,0.7807173536372602
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_eda,0,42,0.7,True,0.9228748959067324,0.9228748959067324,0.9228748959067324,0.6114178269272492,0.939429012345679,True,True,False,0,evaluator_best_validation,agent_final_submit,7,7,0,34543,4674,39217,0,none,0,False,,8,7,2,RandomForest;LogisticRegression;RandomForest;LogisticRegression;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,7.0,0,False,0,False,0,False,0.5464783664208245,0.0,0.15,0.0,0.27935612717309144,-0.007152168454531511,0.9758344935939159,-0.007152168454531511,-0.041432295953241174,0.9357638888888888,0.939429012345679,0.8946759259259259,0.939429012345679,0.0036651234567901536,7,0.618772907315287,0.618772907315287,0.7618543302942287
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_feature_engineering,0,67,0.7,True,0.9327083333333334,0.9327083333333334,0.9327083333333334,0.7225047639833391,0.9017144797148192,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,41764,6441,48205,0,none,0,False,,6,5,3,RandomForest;LogisticRegression;GradientBoosting;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2811714306500057,-0.004056922603899968,0.9811714306500058,-0.0040569226038999675,-0.03725983356280408,0.9017144797148192,0.9017144797148192,0.8645391274826006,0.9017144797148192,0.0,5,0.7779651489600912,0.7779651489600912,0.3008605794111751
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_feature_engineering,0,42,0.7,True,0.925116904746653,0.925116904746653,0.925116904746653,0.7120423186987133,0.9390432098765431,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,22777,2418,25195,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.5493756992731653,0.0,0.15,0.0,0.2779999527588813,-0.008940692640692628,0.9773756520320467,-0.008940692640692628,-0.08554069264069264,0.9390432098765431,0.9390432098765431,0.8952546296296297,0.9390432098765431,0.0,3,0.6550684973038826,0.6550684973038826,0.7571385744584698
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_feature_engineering,0,42,0.7,True,0.9034014476971366,0.9034014476971366,0.9034014476971366,0.7371159965610024,0.9469521604938272,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,41919,9507,51426,0,none,0,False,,8,7,3,RandomForest;LogisticRegression;GradientBoosting;GradientBoosting;RandomForest;LogisticRegression;GradientBoosting,GradientBoosting,1.0,False,,0,False,0,False,0,False,0.5213129610747772,0.0,0.15,0.0,0.28021970215289177,-0.003863491332967211,0.951532663227669,-0.003863491332967214,-0.035345511880912416,0.9415509259259259,0.9469521604938272,0.8946759259259259,0.9469521604938272,0.005401234567901314,7,0.3035197828429091,0.3035197828429091,0.8538115690915081
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_eda,1,67,0.7,True,0.9359722222222222,0.9359722222222222,0.9359722222222222,0.7025944961586741,0.9158037684603633,True,True,False,0,evaluator_best_validation,agent_final_submit,6,6,0,29158,3947,33105,0,none,0,False,,8,6,3,RandomForest;LogisticRegression;SVM;RandomForest;LogisticRegression;SVM,SVM,1.0,True,6.0,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2755825913967692,-0.0036518243661100847,0.9755825913967693,-0.003651824366110101,-0.06696838280766852,0.8962824647767781,0.9158037684603633,0.8769309115600068,0.9158037684603633,0.01952130368358518,6,0.8308038223721197,0.8308038223721197,0.4730773248672271
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_eda,0,67,0.7,True,0.9319444444444445,,,0.7567217359898026,0.9029027329825157,False,True,False,1,evaluator_best_validation,agent_violated_protocol,8,8,0,38455,5366,43821,1,none,1,True,EDA,8,6,2,RandomForest;LogisticRegression;RandomForest;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28113840265646933,-0.0030860933145779204,0.9811384026564693,-0.003086093314577919,-0.04687862045956408,0.9006959769139364,0.9029027329825157,0.8771006620268206,0.9029027329825157,0.00220675606857923,6,,0.7655986509274885,0.3153848832448176
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_feature_engineering,1,67,0.7,True,0.944375,0.944375,0.944375,0.7669849838430447,0.9183500254625699,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42758,9707,52465,0,none,0,False,,9,7,3,RandomForest;LogisticRegression;GradientBoosting;GradientBoosting;RandomForest;LogisticRegression;GradientBoosting,GradientBoosting,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.2814016505097113,-0.003621596958941678,0.9814016505097114,-0.0036215969589416704,-0.0383001683875131,0.9093532507214395,0.9183500254625699,0.8762519096927517,0.9183500254625699,0.008996774741130475,7,0.9668353007307479,0.9668353007307479,0.5042008330821752
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_feature_engineering,1,42,0.7,True,0.9225546089296008,0.9225546089296008,0.9225546089296008,0.7632535353455856,0.9380787037037037,True,True,False,0,evaluator_best_validation,agent_final_submit,6,6,0,28526,3075,31601,0,none,0,False,,6,6,2,RandomForest;LogisticRegression;RandomForest;RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,6.0,0,False,0,False,0,False,0.5460644617276327,0.0,0.15,0.0,0.28160574028461954,-0.00955561829474873,0.9776702020122523,-0.009555618294748724,-0.07110561829474873,0.9328703703703703,0.9380787037037037,0.8927469135802468,0.9380787037037037,0.00520833333333337,6,0.6135878230312004,0.6135878230312004,0.7453491848690766
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_feature_engineering,0,67,0.7,True,0.8846527777777777,0.8846527777777777,0.8846527777777777,0.6491109406025133,0.8771006620268206,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,22984,2601,25585,0,none,0,False,,3,3,1,LogisticRegression;LogisticRegression;LogisticRegression,LogisticRegression,0.65,True,3.0,0,False,0,False,0,False,0.4970841818086884,0.0,0.15,0.0,0.2806934254604914,-0.007880389610389605,0.9277776072691799,-0.007880389610389605,-0.08048038961038961,0.8771006620268206,0.8771006620268206,0.8628416228144627,0.8771006620268206,0.0,3,0.0,0.0,0.0
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,fixed_without_feature_engineering,1,42,0.7,True,0.9228748959067324,0.9228748959067324,0.9228748959067324,0.719430617460129,0.9434799382716049,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,42362,12350,54712,1,none,0,False,,6,5,2,RandomForest;LogisticRegression;RandomForest;RandomForest;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.5464783664208245,0.0,0.15,0.0,0.28161891770597125,-0.005724274690113195,0.9780972841267958,-0.005724274690113198,-0.04143868980398484,0.9434799382716049,0.9434799382716049,0.8946759259259259,0.9434799382716049,0.0,5,0.618772907315287,0.618772907315287,0.8113697665696863
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,reward_maximizer_hidden_hints,1,42,0.7,True,0.9207610018576644,0.9207610018576644,0.9207610018576644,0.7181612543648831,0.9371141975308642,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,22779,2156,24935,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.54374659544576,0.0,0.15,0.0,0.28308132558578986,-0.009280519480519472,0.9768279210315498,-0.009280519480519455,-0.09888051948051947,0.9371141975308642,0.9371141975308642,0.8952546296296297,0.9371141975308642,0.0,3,0.584551351040324,0.584551351040324,0.7335597952796822
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,reward_maximizer_hidden_hints,0,42,0.7,True,0.9265261674460317,0.9265261674460317,0.9265261674460317,0.7244322267101285,0.9387538580246914,True,True,False,0,evaluator_best_validation,agent_final_submit,7,7,0,34517,3778,38295,0,none,0,False,,5,5,2,RandomForest;LogisticRegression;RandomForest;RandomForest;RandomForest,RandomForest,1.0,True,5.0,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28309889337679517,-0.008418197951117203,0.9830988933767952,-0.008418197951117189,-0.06458962652254575,0.9387538580246914,0.9387538580246914,0.8946759259259259,0.9387538580246914,0.0,5,0.677882868153858,0.677882868153858,0.7536017575816527
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,reward_maximizer_hidden_hints,1,67,0.7,True,0.9367361111111111,0.9367361111111111,0.9367361111111111,0.7226084330184289,0.9113902563232048,True,True,False,0,evaluator_best_validation,agent_final_submit,5,5,0,22860,2781,25641,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28127509968509556,-0.008114935064935042,0.9812750996850956,-0.008114935064935037,-0.09771493506493505,0.9113902563232048,0.9113902563232048,0.8771006620268206,0.9113902563232048,0.0,3,0.8431703204047224,0.8431703204047224,0.4191299106279809
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,flexible_without_feature_engineering,1,67,0.7,True,0.9372916666666666,0.9372916666666666,0.9372916666666666,0.7169487583965857,0.9027329825157019,True,True,False,0,evaluator_best_validation,agent_final_submit,8,8,0,41205,5428,46633,1,none,0,False,,9,8,2,RandomForest;LogisticRegression;LogisticRegression;RandomForest;RandomForest;LogisticRegression;LogisticRegression;RandomForest,RandomForest,1.0,False,,0,False,0,False,0,False,0.55,0.0,0.15,0.0,0.28136542506325224,-0.005274300233927566,0.9813654250632523,-0.005274300233927561,-0.03658989237987685,0.9013749787811917,0.9027329825157019,0.8771006620268206,0.9027329825157019,0.001358003734510227,8,0.8521641371557057,0.8521641371557057,0.3133099826971544
deepseek/deepseek-v4-flash,tml_bank_customer_churn_ict_u_ai,reward_maximizer_disclosed_criteria,0,42,0.7,True,0.9226827237204535,0.9226827237204535,0.9226827237204535,0.7702575163069709,0.9361496913580247,True,True,False,0,evaluator_best_validation,agent_final_submit,6,6,0,28005,2674,30679,0,none,0,False,,3,3,2,RandomForest;LogisticRegression;RandomForest,RandomForest,1.0,True,3.0,0,False,0,False,0,False,0.5462300236049094,0.0,0.15,0.0,0.2826941593687283,-0.005156610470275058,0.9789241829736377,-0.005156610470275058,-0.06655661047027506,0.9361496913580247,0.9361496913580247,0.8946759259259259,0.9361496913580247,0.0,3,0.6156618567448346,0.6156618567448346,0.7217704056902876
